"duration","src_bytes","hot","num_root","num_file_creations","is_guest_login","serror_rate","srv_serror_rate","rerror_rate","dst_host_srv_count","dst_host_same_srv_rate","dst_host_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","connection_type"
"4578492",0,0,0,0,0,0,0,0,1,19,0.07,0,1,1,"bad"
"756611",0,325,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"3837157",0,0,0,0,0,0,1,1,0,6,0.02,1,0,0,"bad"
"1286004",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"991722",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2758638",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4322915",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"930373",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2726507",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2143717",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1849356",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4732079",0,0,0,0,0,0,0,0,1,3,0.01,0,1,1,"bad"
"3549072",0,0,0,0,0,0,1,1,0,1,0,1,0,0,"bad"
"1698539",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1143723",0,0,0,0,0,0,1,1,0,18,0.07,1,0,0,"bad"
"1672912",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4092983",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"274742",1,3413,0,0,0,0,0,0,0,132,0.34,0,0,0,"good"
"2023104",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1578344",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"7246",0,323,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"1131426",0,0,0,0,0,0,1,1,0,5,0.02,1,0,0,"bad"
"4487273",0,194,0,0,0,0,0,0,0,244,0.96,0,0,0,"good"
"2498523",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"299073",0,302,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"4890056",0,204,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"4430552",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1723171",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3148312",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4372969",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"530763",0,0,0,0,0,0,1,1,0,2,0.01,1,0,0,"bad"
"4611061",0,0,0,0,0,0,0,0,1,5,0.02,0,1,1,"bad"
"1637828",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"776828",0,240,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"4064517",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1283457",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3691458",0,0,0,0,0,0,1,1,0,7,0.03,1,0,0,"bad"
"2523330",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"407575",0,1385,0,0,0,0,0,0,0,134,0.57,0,0,0,"good"
"2793246",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"518295",0,0,0,0,0,0,1,1,0,13,0.05,1,0,0,"bad"
"605437",0,0,0,0,0,0,1,1,0,8,0.03,1,0,0,"bad"
"3084734",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3784726",0,0,0,0,0,0,1,1,0,2,0.01,1,0,0,"bad"
"2810531",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"919223",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1655313",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1213983",0,0,0,0,0,0,1,1,0,9,0.04,1,0,0,"bad"
"120010",0,341,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"4689821",0,0,0,0,0,0,0,0,1,4,0.02,0,1,1,"bad"
"977960",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"167954",0,215,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"2997531",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4393258",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3759079",0,0,0,0,0,0,1,1,0,25,0.1,1,0,0,"bad"
"1829523",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4496899",0,105,0,0,0,0,0,0,0,215,0.84,0,0,0,"good"
"2165576",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3666207",0,2836,0,0,0,0,0,0,0,44,0.22,0,0,0,"good"
"1611789",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1745046",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1220445",0,0,0,0,0,0,1,1,0,2,0.01,1,0,0,"bad"
"1654725",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1089376",0,0,0,0,0,0,1,1,0,13,0.05,1,0,0,"bad"
"527116",0,0,0,0,0,0,1,1,0,3,0.01,1,0,0,"bad"
"4379734",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4854960",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4658635",0,0,0,0,0,0,0,0,1,13,0.05,0,1,1,"bad"
"4207839",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4426712",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4265752",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3441722",0,105,0,0,0,0,0,0,0,241,0.95,0,0,0,"good"
"4346034",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2895317",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3803503",0,0,0,0,0,0,1,1,0,18,0.07,1,0,0,"bad"
"4155571",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3409637",0,42,0,0,0,0,0,0,0,241,0.95,0,0,0,"good"
"3253956",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1268033",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2485954",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2016158",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2822505",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2638433",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"996350",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"720133",0,0,0,0,0,0,1,1,0,19,0.07,1,0,0,"bad"
"2374588",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2515416",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3416653",0,105,0,0,0,0,0,0,0,63,0.25,0,0,0,"good"
"4867751",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4590445",0,0,0,0,0,0,0,0,1,10,0.04,0,1,1,"bad"
"2588505",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2476253",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3372641",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3498758",0,0,0,0,0,0,1,1,0,15,0.06,1,0,0,"bad"
"1172153",0,0,0,0,0,0,1,1,0,10,0.04,1,0,0,"bad"
"4007839",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2411363",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2628666",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1283027",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2425615",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"572198",0,0,0,0,0,0,1,1,0,7,0.03,1,0,0,"bad"
"4142929",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1460151",0,4539,0,0,0,0,0,0,0,45,0.13,0,0,0,"good"
"545640",0,0,0,0,0,0,1,1,0,19,0.07,1,0,0,"bad"
"1359418",0,213,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"4257632",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2649424",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1860963",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"138776",0,288,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"4422155",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1676582",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4341852",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3423052",1,1454,0,0,0,0,0,0,0,90,0.35,0.01,0,0,"good"
"4287717",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2649663",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1055839",0,339,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"988535",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2288123",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4082447",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2282432",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2670726",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1350357",3,754,0,0,0,0,0,0,0,134,0.55,0.01,0,0,"good"
"2669247",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1413062",0,281,0,0,0,0,0,0,0,249,1,0,0.27,0.74,"good"
"4138008",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"750856",0,0,0,0,0,0,0,0,1,130,1,0,0.92,0.97,"good"
"1173827",0,0,0,0,0,0,1,1,0,19,0.07,1,0,0,"bad"
"1621977",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2717079",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3588226",0,0,0,0,0,0,1,1,0,5,0.02,1,0,0,"bad"
"1906211",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3837706",0,0,0,0,0,0,1,1,0,14,0.05,1,0,0,"bad"
"2352066",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4074112",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4661783",0,0,0,0,0,0,0,0,1,17,0.07,0,1,1,"bad"
"2228074",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3243854",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1481830",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2810268",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"476089",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"555147",0,0,0,0,0,0,1,1,0,19,0.07,1,0,0,"bad"
"3690222",0,0,0,0,0,0,1,1,0,14,0.05,1,0,0,"bad"
"2952447",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1825665",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4683255",0,0,0,0,0,0,0,0,1,6,0.02,0,1,1,"bad"
"4844941",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2019321",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2466707",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"865587",0,219,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"684773",0,0,0,0,0,0,1,1,0,18,0.07,1,0,0,"bad"
"4343623",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2283167",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1267256",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"597126",0,0,0,0,0,0,1,1,0,10,0.04,1,0,0,"bad"
"2549274",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2950883",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2586235",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2837098",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3091688",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"746375",0,83,0,0,0,0,0,0,0,227,0.89,0,0,0,"good"
"3988976",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4322812",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3095168",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3090805",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4370895",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4023900",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3669034",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"593986",0,0,0,0,0,0,1,1,0,9,0.04,1,0,0,"bad"
"450377",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3249096",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2827421",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1787827",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4345529",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2497050",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3360201",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2975009",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"92105",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"23321",0,319,0,0,0,0,0.08,0.08,0,255,1,0,0,0,"good"
"4315820",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1176788",0,0,0,0,0,0,1,1,0,7,0.03,1,0,0,"bad"
"441270",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1654152",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"470456",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4056019",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2375605",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"115971",0,48,0,0,0,0,0,0,0,55,0.22,0,0,0,"good"
"2113341",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"604860",0,0,0,0,0,0,1,1,0,4,0.02,1,0,0,"bad"
"3427237",0,667,0,0,0,0,0,0,0,128,0.67,0,0.01,0,"good"
"2192671",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"737027",0,46,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"246507",0,357,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"4855596",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1585691",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2753943",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1969505",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"348845",0,236,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"31194",0,223,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"3240048",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4025425",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"600085",0,0,0,0,0,0,1,1,0,15,0.06,1,0,0,"bad"
"3565954",0,0,0,0,0,0,1,1,0,12,0.05,1,0,0,"bad"
"771191",0,300,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"793093",0,221,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"905266",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4248248",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1863824",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4592203",0,0,0,0,0,0,0,0,1,16,0.06,0,1,1,"bad"
"1637065",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"230759",1,686,0,0,0,0,0,0,0,157,0.72,0,0,0,"good"
"2847783",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1139816",0,0,0,0,0,0,1,1,0,8,0.03,1,0,0,"bad"
"1933809",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2471334",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3797129",0,0,0,0,0,0,1,1,0,13,0.05,1,0,0,"bad"
"3901977",0,0,0,0,0,0,1,1,0,17,0.07,1,0,0,"bad"
"3660351",0,0,0,0,0,0,1,1,0,17,0.07,1,0,0,"bad"
"4127219",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4380900",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3498581",0,0,0,0,0,0,1,1,0,15,0.06,1,0,0,"bad"
"4840786",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2667557",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1154833",0,0,0,0,0,0,1,1,0,6,0.02,1,0,0,"bad"
"2895372",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2721625",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1214892",0,0,0,0,0,0,1,1,0,8,0.03,1,0,0,"bad"
"1168974",0,0,0,0,0,0,1,1,0,17,0.07,1,0,0,"bad"
"3297392",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2832508",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3690498",0,0,0,0,0,0,1,1,0,1,0,1,0,0,"bad"
"748367",0,30,0,0,0,0,0,0,0,127,1,0,0,0,"good"
"3253445",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1041070",0,222,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"3607830",0,0,0,0,0,0,1,1,0,12,0.05,1,0,0,"bad"
"3707978",0,0,0,0,0,0,1,1,0,20,0.08,1,0,0,"bad"
"4856845",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2363371",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"400403",0,0,0,0,0,0,0,0,1,3,1,0,1,1,"good"
"2308859",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4834008",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2565391",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1672154",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4638115",0,0,0,0,0,0,0,0,1,19,0.07,0,1,1,"bad"
"1674730",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3019658",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2390637",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"212557",0,203,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"4149691",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1422576",0,105,0,0,0,0,0,0,0,250,0.98,0,0,0,"good"
"2093549",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2000136",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1046586",0,276,0,0,0,0,0,0,0,255,1,0,0.01,0,"good"
"303690",0,331,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"66060",0,285,0,0,0,0,0,0,0,177,1,0,0,0,"good"
"1149956",0,0,0,0,0,0,1,1,0,18,0.07,1,0,0,"bad"
"3824051",0,0,0,0,0,0,1,1,0,21,0.08,1,0,0,"bad"
"109328",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2986880",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"670051",0,0,0,0,0,0,1,1,0,7,0.03,1,0,0,"bad"
"1756602",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1760834",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1461422",0,0,0,0,0,0,0.09,0,0.9,1,0,0.11,0.89,1,"bad"
"3910638",0,0,0,0,0,0,1,1,0,11,0.04,1,0,0,"bad"
"1200866",0,0,0,0,0,0,1,1,0,14,0.05,1,0,0,"bad"
"362147",0,205,0,0,0,0,0,0,0,216,1,0,0,0,"good"
"523704",0,0,0,0,0,0,1,1,0,16,0.06,1,0,0,"bad"
"3670391",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"989090",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3193757",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2221377",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2351154",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1093330",0,0,0,0,0,0,1,1,0,19,0.07,1,0,0,"bad"
"3814349",0,0,0,0,0,0,1,1,0,17,0.07,1,0,0,"bad"
"477125",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"70002",0,310,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"1992364",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1751349",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3057722",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"314535",0,35,0,0,0,0,0,0,0,8,1,0,0,0,"good"
"4026473",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3767468",0,0,0,0,0,0,1,1,0,23,0.09,1,0,0,"bad"
"1428021",0,105,0,0,0,0,0,0,0,248,0.97,0,0,0,"good"
"4140797",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3565829",0,0,0,0,0,0,1,1,0,5,0.02,1,0,0,"bad"
"1322355",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4655153",0,0,0,0,0,0,0,0,1,7,0.03,0,1,1,"bad"
"736004",0,44,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"1428554",0,105,0,0,0,0,0,0,0,251,0.98,0,0,0,"good"
"2909861",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2999716",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"995289",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3610690",0,0,0,0,0,0,1,1,0,19,0.07,1,0,0,"bad"
"1957517",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3447646",2233,146,0,0,0,0,0,0,0,2,0.01,0,0,0,"good"
"1126427",0,0,0,0,0,0,1,1,0,12,0.05,1,0,0,"bad"
"372948",0,238,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"1556742",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2728627",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4252317",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1917594",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2647515",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1243528",0,0,0,0,0,0,1,1,0,12,0.05,1,0,0,"bad"
"949067",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3142283",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1522414",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2344925",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2179138",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3730934",0,0,0,0,0,0,1,1,0,5,0.02,1,0,0,"bad"
"4091581",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"236518",0,317,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"2687836",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3034156",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"459492",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"337135",0,213,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"983498",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4227053",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2936007",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1426863",2,105,0,0,0,0,0,0,0,251,0.98,0,0,0,"good"
"4211138",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3813165",0,0,0,0,0,0,1,1,0,19,0.07,1,0,0,"bad"
"2758744",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1486095",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2334214",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1110573",0,0,0,0,0,0,1,1,0,8,0.03,1,0,0,"bad"
"945883",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2030673",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"75662",0,48,0,0,0,0,0,0,0,6,0.5,0,0,0,"good"
"1322657",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3885656",0,0,0,0,0,0,1,1,0,20,0.08,1,0,0,"bad"
"1581130",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1979142",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2287186",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2268953",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4485420",0,832,0,0,0,0,0,0,0,162,0.64,0,0,0,"good"
"603427",0,0,0,0,0,0,1,1,0,14,0.05,1,0,0,"bad"
"4129621",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4300744",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2848418",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2576500",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"536614",0,0,0,0,0,0,1,1,0,15,0.06,1,0,0,"bad"
"1715793",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3274165",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2789484",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4580943",0,0,0,0,0,0,0,0,1,3,0.01,0,1,1,"bad"
"580060",0,0,0,0,0,0,1,1,0,12,0.05,1,0,0,"bad"
"2839022",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"638166",0,0,0,0,0,0,1,1,0,20,0.08,1,0,0,"bad"
"3728872",0,0,0,0,0,0,1,1,0,9,0.04,1,0,0,"bad"
"1944408",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2205274",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"472280",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3027343",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2454907",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3536315",0,0,0,0,0,0,1,1,0,12,0.05,1,0,0,"bad"
"615521",0,0,0,0,0,0,1,1,0,2,0.01,1,0,0,"bad"
"4354222",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"369421",0,221,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"3450023",2429,146,0,0,0,0,0,0,0,1,0,0,0,0,"good"
